Date,DOY,Year,Location,AMAV,AMGP,BASA,BBPL,BBSA,BLOY,BLTU,DUNL,GRYE,KILL,LBCU,LBDO,LESA,LEYE,MAGO,PAGP,PEEPS,PESA,REKN,RNPH,RUTU,SAND,SBDO,SEPL,SESA,SPSA,STSA,SURF,UNDO,WATA,WESA,WHIM,WISN,YELLOW
2011-05-08,128,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,7,0,0,0,0,0,0,143,0,0,0
2011-05-08,128,2011,Grice Bay,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0,30,320,0,0
2011-05-08,128,2011,Morpheus Island,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,700,0,0,0
2011-05-08,128,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,50,0,0,0,0,0,0,0,900,0,0,0
2011-05-09,129,2011,Arakan Flats,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0
2011-05-09,129,2011,Ducking Flats,0,0,0,0,0,0,0,258,4,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1600,0,0,0
2011-05-09,129,2011,South Bay/Maltby Slough,0,0,0,2,0,0,0,85,6,0,0,0,0,0,0,1,100,0,0,0,0,0,0,2,0,0,0,0,70,0,1220,0,0,0
2011-05-11,131,2011,Arakan Flats,0,0,0,4,0,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,56,0,0,0,0,0,0,1540,0,0,0
2011-05-11,131,2011,Chesterman Beach,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,117,0,0,0
2011-05-11,131,2011,Doug Banks' Flats,1,0,0,1,0,0,0,250,19,0,0,5,80,0,0,0,0,0,0,0,0,0,92,2,0,0,0,0,0,0,300,48,0,0
2011-05-11,131,2011,Ducking Flats,0,0,0,2,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,393,0,0,0
2011-05-11,131,2011,Morpheus Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-11,131,2011,South Bay/Maltby Slough,0,0,0,77,0,0,0,720,1,0,0,4,0,0,0,1,0,0,6,0,0,0,240,2,0,0,0,0,109,0,2270,0,0,0
2011-05-12,132,2011,Chesterman Beach,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,105,0,0,0
2011-05-12,132,2011,Doug Banks' Flats,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,4,0,0,0,0,0,40,0,40,158,0,0
2011-05-12,132,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,322,0,0
2011-05-12,132,2011,Sharp Road Lookout,1,0,0,7,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,210,6,0,0
2011-05-13,133,2011,Arakan Flats,0,0,0,0,0,0,0,60,0,0,0,0,10,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0
2011-05-13,133,2011,Chesterman Beach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,47,0,0,0
2011-05-13,133,2011,Doug Banks' Flats,0,0,0,3,0,0,0,5,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22,0,275,173,0,0
2011-05-13,133,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,10,0,0
2011-05-13,133,2011,Sharp Road Lookout,0,0,0,9,0,0,0,0,2,0,0,2,0,0,0,0,40,0,0,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0
2011-05-13,133,2011,South Bay/Maltby Slough,0,0,0,12,0,6,0,0,2,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0
2011-05-14,134,2011,Arakan Flats,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2011-05-14,134,2011,Chesterman Beach,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,1,86,0,0,0
2011-05-14,134,2011,Doug Banks' Flats,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,220,107,0,0
2011-05-14,134,2011,Ducking Flats,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,20,17,0,0
2011-05-14,134,2011,South Bay/Maltby Slough,0,0,0,17,0,6,0,8,4,0,0,0,0,0,0,0,200,0,0,0,0,0,0,2,0,0,0,0,6,0,4,13,0,0
2011-05-15,135,2011,Chesterman Beach,0,0,2,5,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,1,50,0,0,0
2011-05-15,135,2011,Doug Banks' Flats,0,0,0,12,0,0,0,35,5,0,0,0,10,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,200,172,0,0
2011-05-15,135,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,65,0,0
2011-05-16,136,2011,Arakan Flats,0,0,0,10,0,0,0,16,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,25,0,0,0
2011-05-16,136,2011,Chesterman Beach,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,36,0,0,0,0,0,0,44,0,0,0
2011-05-16,136,2011,Doug Banks' Flats,0,0,0,4,0,0,0,72,0,0,0,0,0,0,0,0,120,0,0,0,0,0,49,0,0,0,0,0,0,0,0,188,0,0
2011-05-16,136,2011,Ducking Flats,0,0,0,2,0,0,0,79,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,6,0,0,0,0,0,0,116,6,0,0
2011-05-16,136,2011,South Bay/Maltby Slough,0,0,0,19,0,0,0,18,1,0,0,0,0,0,0,0,50,0,1,0,0,0,0,19,0,0,0,0,21,0,132,20,0,0
2011-08-16,228,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855,0,0,0
2011-08-16,228,2011,Chesterman Beach,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1300,0,0,0
2011-08-16,228,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1400,0,0,0
2011-08-16,228,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-16,228,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
2011-08-16,228,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0
2011-08-18,230,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-19,231,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,0,0,0
2011-08-19,231,2011,Chesterman Beach,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,10,0,0,0
2011-08-19,231,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0
2011-08-19,231,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2011-08-19,231,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0
2011-08-19,231,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,38,0,0,0
2011-08-20,232,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,235,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,565,0,0,0
2011-08-23,235,2011,Chesterman Beach,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,29,0,0,0,0,0,0,690,1,0,0
2011-08-23,235,2011,Doug Banks' Flats,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,42,0,0,0
2011-08-23,235,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840,0,0,0
2011-08-23,235,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-23,235,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3000,0,0,0
2011-08-23,235,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485,0,0,0
2011-08-26,238,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0
2011-08-26,238,2011,Chesterman Beach,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,870,1,0,0
2011-08-26,238,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0
2011-08-26,238,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0
2011-08-26,238,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0
2011-08-26,238,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,148,0,0,0
2011-08-27,239,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,242,2011,Chesterman Beach,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,7,0,7,1,0,0,0,0,0,1917,0,0,0
2011-08-30,242,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-30,242,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011-08-31,243,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0
2011-08-31,243,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
2011-08-31,243,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,58,0,0,0
2011-09-02,245,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-03,246,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0
2011-09-03,246,2011,Chesterman Beach,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2332,0,0,0
2011-09-03,246,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0
2011-09-03,246,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-03,246,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-03,246,2011,South Bay/Maltby Slough,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,707,0,0,0
2011-09-04,247,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,249,2011,Arakan Flats,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2370,0,0,0
2011-09-06,249,2011,Chesterman Beach,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-06,249,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,249,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,249,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-06,249,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-07,250,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-10,253,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0
2011-09-10,253,2011,Chesterman Beach,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,1,0,0
2011-09-10,253,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
2011-09-10,253,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0
2011-09-10,253,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-10,253,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0
2011-09-10,253,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,256,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4125,0,0,0
2011-09-13,256,2011,Chesterman Beach,0,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,45,0,0,0
2011-09-13,256,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-13,256,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
2011-09-13,256,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0
2011-09-14,257,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-14,257,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,259,2011,Arakan Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,259,2011,Chesterman Beach,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,7,0,0,0
2011-09-16,259,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,259,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,259,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-16,259,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0
2011-09-17,260,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-19,262,2011,Arakan Flats,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0
2011-09-19,262,2011,Chesterman Beach,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-19,262,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-19,262,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0
2011-09-19,262,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-19,262,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2011-09-20,263,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-23,266,2011,Chesterman Beach,0,0,0,14,0,16,42,3,0,0,0,0,0,0,2,0,50,6,0,0,0,19,0,0,0,0,0,1,0,0,550,0,0,0
2011-09-23,266,2011,Doug Banks' Flats,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,20,0,0,0
2011-09-23,266,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-25,268,2011,Arakan Flats,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-09-25,268,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
2011-09-25,268,2011,South Bay/Maltby Slough,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,670,0,0,0
2011-09-28,271,2011,Chesterman Beach,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-09-28,271,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,70,0,0,0
2011-09-28,271,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
2011-09-29,272,2011,Arakan Flats,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0
2011-09-29,272,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0
2011-09-29,272,2011,South Bay/Maltby Slough,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0
2011-10-01,274,2011,Arakan Flats,0,0,0,0,0,37,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
2011-10-01,274,2011,Chesterman Beach,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,30,0,0,0
2011-10-01,274,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,274,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2011-10-01,274,2011,Sharp Road Lookout,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-01,274,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0
2011-10-02,275,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-04,277,2011,Chesterman Beach,0,0,0,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
2011-10-04,277,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-04,277,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-05,278,2011,Arakan Flats,0,0,0,0,0,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,50,0,0,0
2011-10-05,278,2011,Ducking Flats,0,0,0,0,0,52,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0
2011-10-05,278,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0
2011-10-06,279,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,280,2011,Arakan Flats,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,280,2011,Chesterman Beach,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
2011-10-07,280,2011,Doug Banks' Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,280,2011,Ducking Flats,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,280,2011,South Bay/Maltby Slough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-08,281,2011,Grice Bay - Boat Launch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-08,281,2011,Sharp Road Lookout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
